0,0,0
0.00497512,4.95037e-05,4.95037e-05
0.00995025,0.000198015,0.000198015
0.0149254,0.000445534,0.000445534
0.0199005,0.00079206,0.00079206
0.0248756,0.00123759,0.00123759
0.0298507,0.00178213,0.00178213
0.0348259,0.00242568,0.00242568
0.039801,0.00316824,0.00316824
0.0447761,0.0040098,0.0040098
0.0497512,0.00495037,0.00495037
0.0547264,0.00598995,0.00598995
0.0597015,0.00712854,0.00712854
0.0646766,0.00836613,0.00836613
0.0696517,0.00970273,0.00970273
0.0746269,0.0111383,0.0111383
0.079602,0.012673,0.012673
0.0845771,0.0143066,0.0143066
0.0895522,0.0160392,0.0160392
0.0945274,0.0178708,0.0178708
0.0995025,0.0198015,0.0198015
0.104478,0.0218311,0.0218311
0.109453,0.0239598,0.0239598
0.114428,0.0261875,0.0261875
0.119403,0.0285141,0.0285141
0.124378,0.0309398,0.0309398
0.129353,0.0334645,0.0334645
0.134328,0.0360882,0.0360882
0.139303,0.0388109,0.0388109
0.144279,0.0416326,0.0416326
0.149254,0.0445534,0.0445534
0.154229,0.0475731,0.0475731
0.159204,0.0506918,0.0506918
0.164179,0.0539096,0.0539096
0.169154,0.0572263,0.0572263
0.174129,0.0606421,0.0606421
0.179104,0.0641568,0.0641568
0.18408,0.0677706,0.0677706
0.189055,0.0714834,0.0714834
0.19403,0.0752952,0.0752952
0.199005,0.079206,0.079206
0.20398,0.0832158,0.0832158
0.208955,0.0873246,0.0873246
0.21393,0.0915324,0.0915324
0.218905,0.0958392,0.0958392
0.223881,0.100245,0.100245
0.228856,0.10475,0.10475
0.233831,0.109354,0.109354
0.238806,0.114057,0.114057
0.243781,0.118858,0.118858
0.248756,0.123759,0.123759
0.253731,0.128759,0.128759
0.258706,0.133858,0.133858
0.263682,0.139056,0.139056
0.268657,0.144353,0.144353
0.273632,0.149749,0.149749
0.278607,0.155244,0.155244
0.283582,0.160838,0.160838
0.288557,0.166531,0.166531
0.293532,0.172322,0.172322
0.298507,0.178213,0.178213
0.303483,0.184203,0.184203
0.308458,0.190292,0.190292
0.313433,0.19648,0.19648
0.318408,0.202767,0.202767
0.323383,0.209153,0.209153
0.328358,0.215638,0.215638
0.333333,0.222222,0.222222
0.338308,0.228905,0.228905
0.343284,0.235687,0.235687
0.348259,0.242568,0.242568
0.353234,0.249548,0.249548
0.358209,0.256627,0.256627
0.363184,0.263805,0.263805
0.368159,0.271082,0.271082
0.373134,0.278458,0.278458
0.378109,0.285934,0.285934
0.383085,0.293508,0.293508
0.38806,0.301181,0.301181
0.393035,0.308953,0.308953
0.39801,0.316824,0.316824
0.402985,0.324794,0.324794
0.40796,0.332863,0.332863
0.412935,0.341031,0.341031
0.41791,0.349298,0.349298
0.422886,0.357664,0.357664
0.427861,0.36613,0.36613
0.432836,0.374694,0.374694
0.437811,0.383357,0.383357
0.442786,0.392119,0.392119
0.447761,0.40098,0.40098
0.452736,0.40994,0.40994
0.457711,0.419,0.419
0.462687,0.428158,0.428158
0.467662,0.437415,0.437415
0.472637,0.446771,0.446771
0.477612,0.456226,0.456226
0.482587,0.465781,0.465781
0.487562,0.475434,0.475434
0.492537,0.485186,0.485186
0.497512,0.495037,0.495037
0.502488,0.504988,0.504988
0.507463,0.515037,0.515037
0.512438,0.525185,0.525185
0.517413,0.535432,0.535432
0.522388,0.545779,0.545779
0.527363,0.556224,0.556224
0.532338,0.566768,0.566768
0.537313,0.577411,0.577411
0.542289,0.588154,0.588154
0.547264,0.598995,0.598995
0.552239,0.609935,0.609935
0.557214,0.620975,0.620975
0.562189,0.632113,0.632113
0.567164,0.64335,0.64335
0.572139,0.654687,0.654687
0.577114,0.666122,0.666122
0.58209,0.677656,0.677656
0.587065,0.68929,0.68929
0.59204,0.701022,0.701022
0.597015,0.712854,0.712854
0.60199,0.724784,0.724784
0.606965,0.736813,0.736813
0.61194,0.748942,0.748942
0.616915,0.761169,0.761169
0.621891,0.773496,0.773496
0.626866,0.785921,0.785921
0.631841,0.798446,0.798446
0.636816,0.811069,0.811069
0.641791,0.823791,0.823791
0.646766,0.836613,0.836613
0.651741,0.849533,0.849533
0.656716,0.862553,0.862553
0.661692,0.875671,0.875671
0.666667,0.888889,0.888889
0.671642,0.902205,0.902205
0.676617,0.915621,0.915621
0.681592,0.929135,0.929135
0.686567,0.942749,0.942749
0.691542,0.956461,0.956461
0.696517,0.970273,0.970273
0.701493,0.984184,0.984184
0.706468,0.998193,0.998193
0.711443,1.0123,1.0123
0.716418,1.02651,1.02651
0.721393,1.04082,1.04082
0.726368,1.05522,1.05522
0.731343,1.06973,1.06973
0.736318,1.08433,1.08433
0.741294,1.09903,1.09903
0.746269,1.11383,1.11383
0.751244,1.12873,1.12873
0.756219,1.14373,1.14373
0.761194,1.15883,1.15883
0.766169,1.17403,1.17403
0.771144,1.18933,1.18933
0.776119,1.20472,1.20472
0.781095,1.22022,1.22022
0.78607,1.23581,1.23581
0.791045,1.2515,1.2515
0.79602,1.2673,1.2673
0.800995,1.28319,1.28319
0.80597,1.29918,1.29918
0.810945,1.31526,1.31526
0.81592,1.33145,1.33145
0.820896,1.34774,1.34774
0.825871,1.36412,1.36412
0.830846,1.38061,1.38061
0.835821,1.39719,1.39719
0.840796,1.41388,1.41388
0.845771,1.43066,1.43066
0.850746,1.44754,1.44754
0.855721,1.46452,1.46452
0.860697,1.4816,1.4816
0.865672,1.49877,1.49877
0.870647,1.51605,1.51605
0.875622,1.53343,1.53343
0.880597,1.5509,1.5509
0.885572,1.56848,1.56848
0.890547,1.58615,1.58615
0.895522,1.60392,1.60392
0.900498,1.62179,1.62179
0.905473,1.63976,1.63976
0.910448,1.65783,1.65783
0.915423,1.676,1.676
0.920398,1.69426,1.69426
0.925373,1.71263,1.71263
0.930348,1.7311,1.7311
0.935323,1.74966,1.74966
0.940299,1.76832,1.76832
0.945274,1.78708,1.78708
0.950249,1.80595,1.80595
0.955224,1.82491,1.82491
0.960199,1.84396,1.84396
0.965174,1.86312,1.86312
0.970149,1.88238,1.88238
0.975124,1.90174,1.90174
0.9801,1.92119,1.92119
0.985075,1.94074,1.94074
0.99005,1.9604,1.9604
0.995025,1.98015,1.98015
1,2,2
