0,0,0
0.00497512,2.47519e-05,2.47519e-05
0.00995025,9.90075e-05,9.90075e-05
0.0149254,0.000222767,0.000222767
0.0199005,0.00039603,0.00039603
0.0248756,0.000618797,0.000618797
0.0298507,0.000891067,0.000891067
0.0348259,0.00121284,0.00121284
0.039801,0.00158412,0.00158412
0.0447761,0.0020049,0.0020049
0.0497512,0.00247519,0.00247519
0.0547264,0.00299498,0.00299498
0.0597015,0.00356427,0.00356427
0.0646766,0.00418306,0.00418306
0.0696517,0.00485137,0.00485137
0.0746269,0.00556917,0.00556917
0.079602,0.00633648,0.00633648
0.0845771,0.00715329,0.00715329
0.0895522,0.0080196,0.0080196
0.0945274,0.00893542,0.00893542
0.0995025,0.00990075,0.00990075
0.104478,0.0109156,0.0109156
0.109453,0.0119799,0.0119799
0.114428,0.0130937,0.0130937
0.119403,0.0142571,0.0142571
0.124378,0.0154699,0.0154699
0.129353,0.0167323,0.0167323
0.134328,0.0180441,0.0180441
0.139303,0.0194055,0.0194055
0.144279,0.0208163,0.0208163
0.149254,0.0222767,0.0222767
0.154229,0.0237865,0.0237865
0.159204,0.0253459,0.0253459
0.164179,0.0269548,0.0269548
0.169154,0.0286132,0.0286132
0.174129,0.030321,0.030321
0.179104,0.0320784,0.0320784
0.18408,0.0338853,0.0338853
0.189055,0.0357417,0.0357417
0.19403,0.0376476,0.0376476
0.199005,0.039603,0.039603
0.20398,0.0416079,0.0416079
0.208955,0.0436623,0.0436623
0.21393,0.0457662,0.0457662
0.218905,0.0479196,0.0479196
0.223881,0.0501225,0.0501225
0.228856,0.0523749,0.0523749
0.233831,0.0546769,0.0546769
0.238806,0.0570283,0.0570283
0.243781,0.0594292,0.0594292
0.248756,0.0618797,0.0618797
0.253731,0.0643796,0.0643796
0.258706,0.066929,0.066929
0.263682,0.069528,0.069528
0.268657,0.0721764,0.0721764
0.273632,0.0748744,0.0748744
0.278607,0.0776218,0.0776218
0.283582,0.0804188,0.0804188
0.288557,0.0832653,0.0832653
0.293532,0.0861612,0.0861612
0.298507,0.0891067,0.0891067
0.303483,0.0921017,0.0921017
0.308458,0.0951462,0.0951462
0.313433,0.0982401,0.0982401
0.318408,0.101384,0.101384
0.323383,0.104577,0.104577
0.328358,0.107819,0.107819
0.333333,0.111111,0.111111
0.338308,0.114453,0.114453
0.343284,0.117844,0.117844
0.348259,0.121284,0.121284
0.353234,0.124774,0.124774
0.358209,0.128314,0.128314
0.363184,0.131903,0.131903
0.368159,0.135541,0.135541
0.373134,0.139229,0.139229
0.378109,0.142967,0.142967
0.383085,0.146754,0.146754
0.38806,0.15059,0.15059
0.393035,0.154476,0.154476
0.39801,0.158412,0.158412
0.402985,0.162397,0.162397
0.40796,0.166432,0.166432
0.412935,0.170516,0.170516
0.41791,0.174649,0.174649
0.422886,0.178832,0.178832
0.427861,0.183065,0.183065
0.432836,0.187347,0.187347
0.437811,0.191678,0.191678
0.442786,0.19606,0.19606
0.447761,0.20049,0.20049
0.452736,0.20497,0.20497
0.457711,0.2095,0.2095
0.462687,0.214079,0.214079
0.467662,0.218707,0.218707
0.472637,0.223386,0.223386
0.477612,0.228113,0.228113
0.482587,0.23289,0.23289
0.487562,0.237717,0.237717
0.492537,0.242593,0.242593
0.497512,0.247519,0.247519
0.502488,0.252494,0.252494
0.507463,0.257518,0.257518
0.512438,0.262593,0.262593
0.517413,0.267716,0.267716
0.522388,0.272889,0.272889
0.527363,0.278112,0.278112
0.532338,0.283384,0.283384
0.537313,0.288706,0.288706
0.542289,0.294077,0.294077
0.547264,0.299498,0.299498
0.552239,0.304968,0.304968
0.557214,0.310487,0.310487
0.562189,0.316057,0.316057
0.567164,0.321675,0.321675
0.572139,0.327343,0.327343
0.577114,0.333061,0.333061
0.58209,0.338828,0.338828
0.587065,0.344645,0.344645
0.59204,0.350511,0.350511
0.597015,0.356427,0.356427
0.60199,0.362392,0.362392
0.606965,0.368407,0.368407
0.61194,0.374471,0.374471
0.616915,0.380585,0.380585
0.621891,0.386748,0.386748
0.626866,0.392961,0.392961
0.631841,0.399223,0.399223
0.636816,0.405535,0.405535
0.641791,0.411896,0.411896
